Table A-6,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
16.0201,"African Languages, Literatures, and Linguistics",Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0300,"East Asian Languages, Literatures, and Linguistics, General",Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0303,Korean Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0304,Tibetan Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0399,"East Asian Languages, Literatures, and Linguistics, Other",Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0400,"Slavic Languages, Literatures, and Linguistics, General",Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0401,"Baltic Languages, Literatures, and Linguistics",Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0404,Albanian Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0405,Bulgarian Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0406,Czech Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0407,Polish Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0408,"Bosnian, Serbian, and Croatian Languages and Literatures",Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0409,Slovak Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0410,Ukrainian Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0499,"Slavic, Baltic, and Albanian Languages, Literatures, and Linguistics, Other",Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0502,"Scandinavian Languages, Literatures, and Linguistics",Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0503,Danish Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0504,Dutch/ Flemish Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0505,Norwegian Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0506,Swedish Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0601,Modern Greek Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0700,"South Asian Languages, Literatures, and Linguistics, General",Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0701,Hindi Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0702,"Sanskrit and Classical Indian Languages, Literatures, and Linguistics",Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0704,Bengali Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0705,Punjabi Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0706,Tamil Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0707,Urdu Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0799,"South Asian Languages, Literatures, and Linguistics, Other",Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0801,"Iranian Languages, Literatures, and Linguistics",Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0900,"Romance Languages, Literatures, and Linguistics, General",Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0904,Portuguese Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0906,Romanian Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0907,Catalan Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.0999,"Romance Languages, Literatures, and Linguistics, Other",Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.1001,"American Indian/ Native American Languages, Literatures, and Linguistics",Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.1100,"Middle/ Near Eastern and Semitic Languages, Literatures, and Linguistics, General",Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.1102,Hebrew Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.1103,"Ancient Near Eastern and Biblical Languages, Literatures, and Linguistics",Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.1199,"Middle/ Near Eastern and Semitic Languages, Literatures, and Linguistics, Other",Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.1301,"Celtic Languages, Literatures, and Linguistics",Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.1400,"Southeast Asian Languages, Literatures, and Linguistics, General",Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.1401,"Australian/ Oceanic/ Pacific Languages, Literatures, and Linguistics",Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.1402,Indonesian/ Malay Languages and Literatures,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.1403,Burmese Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.1404,Filipino/ Tagalog Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.1405,Khmer/ Cambodian Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.1406,Lao Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.1407,Thai Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.1408,Vietnamese Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.1409,Hawaiian Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.1499,"Southeast Asian and Australasian/ Pacific Languages, Literatures, and Linguistics, Other",Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.1501,Turkish Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.1502,"Uralic Languages, Literatures, and Linguistics",Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.1503,Hungarian/ Magyar Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.1504,Mongolian Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.1599,"Turkic, Uralic-Altaic, Caucasian, and Central Asian Languages, Literatures, and Linguistics, Other",Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.1601,American Sign Language (ASL),Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.1602,Linguistics of ASL and Other Sign Languages,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.1603,Sign Language Interpretation and Translation,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.1699,"American Sign Language, Other",Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.1801,Armenian Language and Literature,Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
16.9999,"Foreign Languages, Literatures, and Linguistics, Other",Humanities and arts,Foreign languages and literature,"Foreign languages and literatures, other"
54.0102,American History (United States),Humanities and arts,History,American history (U.S. and Canada)
54.0107,Canadian History,Humanities and arts,History,American history (U.S. and Canada)
54.0106,Asian History,Humanities and arts,History,Asian history
30.1301,Medieval and Renaissance Studies,Humanities and arts,History,European history
54.0103,European History,Humanities and arts,History,European history
54.0199c,African History,Humanities and arts,History,African history
54.0199d,Latin American History,Humanities and arts,History,Latin American history
05.0108,Near and Middle Eastern Studies,Humanities and arts,History,Middle/ Near East history
54.0199e,Middle/ Near East History,Humanities and arts,History,Middle/ Near East history
54.0101,"History, General",Humanities and arts,History,"History, general"
30.2101,Holocaust and Related Studies,Humanities and arts,History,"History, other"
30.4501,History and Language/ Literature,Humanities and arts,History,"History, other"
30.4601,History and Political Science,Humanities and arts,History,"History, other"
54.0105,Public/ Applied History,Humanities and arts,History,"History, other"
54.0108,Military History,Humanities and arts,History,"History, other"
54.0199,"History, Other",Humanities and arts,History,"History, other"
38.0206,Jewish/ Judaic Studies,Humanities and arts,Philosophy and religious studies,Jewish/ Judaic studies
30.5101,"Philosophy, Politics, and Economics",Humanities and arts,Philosophy and religious studies,Philosophy
38.0001,"Philosophy and Religious Studies, General",Humanities and arts,Philosophy and religious studies,Philosophy
38.0101,Philosophy,Humanities and arts,Philosophy and religious studies,Philosophy
38.0102,Logic (PHIOLOSPHY),Humanities and arts,Philosophy and religious studies,Philosophy
38.0199,"Philosophy, Other",Humanities and arts,Philosophy and religious studies,Philosophy
38.0201,Religion/ Religious Studies,Humanities and arts,Philosophy and religious studies,Religion/ religious studies
38.0202,Buddhist Studies,Humanities and arts,Philosophy and religious studies,Religion/ religious studies
38.0203,Christian Studies,Humanities and arts,Philosophy and religious studies,Religion/ religious studies
38.0204,Hindu Studies,Humanities and arts,Philosophy and religious studies,Religion/ religious studies
38.0205,Islamic Studies,Humanities and arts,Philosophy and religious studies,Religion/ religious studies
38.0207,Talmudic Studies,Humanities and arts,Philosophy and religious studies,Religion/ religious studies
38.0208,Catholic Studies,Humanities and arts,Philosophy and religious studies,Religion/ religious studies
38.0209,Mormon Studies,Humanities and arts,Philosophy and religious studies,Religion/ religious studies
38.0299,"Religion/ Religious Studies, Other",Humanities and arts,Philosophy and religious studies,Religion/ religious studies
38.9999,"Philosophy and Religious Studies, Other",Humanities and arts,Philosophy and religious studies,Religion/ religious studies
39.0802,Religious/ Canon Law,Humanities and arts,Philosophy and religious studies,Religion/ religious studies
39.0899,"Religious Institution Administration and Law, Other",Humanities and arts,Philosophy and religious studies,Religion/ religious studies
50.0901,"Music, General",Humanities and arts,Music and performing arts,Music
50.0902,"Music History, Literature, and Theory",Humanities and arts,Music and performing arts,Music
50.0912,Music Pedagogy,Humanities and arts,Music and performing arts,Music
50.0913,Music Technology,Humanities and arts,Music and performing arts,Music
50.0904,Music Theory and Composition,Humanities and arts,Music and performing arts,Music theory and composition
50.0903,"Music Performance, General",Humanities and arts,Music and performing arts,Music performance
50.0906,Conducting,Humanities and arts,Music and performing arts,Music performance
50.0907,Keyboard Instruments,Humanities and arts,Music and performing arts,Music performance
50.0908,Voice and Opera,Humanities and arts,Music and performing arts,Music performance
50.0910,Jazz/ Jazz Studies,Humanities and arts,Music and performing arts,Music performance
50.0911,Stringed Instruments,Humanities and arts,Music and performing arts,Music performance
50.0914,Brass Instruments,Humanities and arts,Music and performing arts,Music performance
50.0915,Woodwind Instruments,Humanities and arts,Music and performing arts,Music performance
50.0916,Percussion Instruments,Humanities and arts,Music and performing arts,Music performance
50.0905,Musicology and Ethnomusicology,Humanities and arts,Music and performing arts,Musicology/ ethnomusicology
50.0917,Sound Arts,Humanities and arts,Music and performing arts,"Music, other"
50.0999,"Music, Other",Humanities and arts,Music and performing arts,"Music, other"
50.1003,Music Management,Humanities and arts,Music and performing arts,"Music, other"
50.0501,"Drama and Dramatics/ Theatre Arts, General",Humanities and arts,Music and performing arts,Drama/ theater arts/ performance studies
50.0502,Technical Theatre/ Theatre Design and Technology,Humanities and arts,Music and performing arts,Drama/ theater arts/ performance studies
50.0505,"Theatre Literature, History and Criticism",Humanities and arts,Music and performing arts,Drama/ theater arts/ performance studies
50.0506,Acting,Humanities and arts,Music and performing arts,Drama/ theater arts/ performance studies
50.0507,Directing and Theatrical Production,Humanities and arts,Music and performing arts,Drama/ theater arts/ performance studies
50.0509,Musical Theatre,Humanities and arts,Music and performing arts,Drama/ theater arts/ performance studies
50.0510,Costume Design,Humanities and arts,Music and performing arts,Drama/ theater arts/ performance studies
50.0511,Comedy Writing and Performance,Humanities and arts,Music and performing arts,Drama/ theater arts/ performance studies
50.0599,"Dramatic/ Theatre Arts and Stagecraft, Other",Humanities and arts,Music and performing arts,Drama/ theater arts/ performance studies
50.0301,"Dance, General",Humanities and arts,Music and performing arts,Dance
50.0302,Ballet,Humanities and arts,Music and performing arts,Dance
50.0399,"Dance, Other",Humanities and arts,Music and performing arts,Dance
05.0201,African-American/ Black Studies,Humanities and arts,"Humanities and arts, other",African American studies/ literature/ history
23.1402b,African-American/ Black Literature,Humanities and arts,"Humanities and arts, other",African American studies/ literature/ history
30.4501b,African-American/ Black History and Literature,Humanities and arts,"Humanities and arts, other",African American studies/ literature/ history
54.0102b,African-American/ Black History,Humanities and arts,"Humanities and arts, other",African American studies/ literature/ history
30.1201,"Historic Preservation and Conservation, General",Humanities and arts,"Humanities and arts, other",Archaeology (humanities)
30.1299,"Historic Preservation and Conservation, Other",Humanities and arts,"Humanities and arts, other",Archaeology (humanities)
45.0301b,Archaeology/ Archeology (HUMANITIES),Humanities and arts,"Humanities and arts, other",Archaeology (humanities)
30.5203,Textual Studies,Humanities and arts,"Humanities and arts, other",Art history/ criticism/ conservation
50.0703,"Art History, Criticism and Conservation",Humanities and arts,"Humanities and arts, other",Art history/ criticism/ conservation
50.0601,Film/ Cinema/ Media Studies,Humanities and arts,"Humanities and arts, other",Film/ cinema/ media studies
50.0602,Cinematography and Film/ Video Production,Humanities and arts,"Humanities and arts, other",Film/ cinema/ media studies
50.0607,Documentary Production,Humanities and arts,"Humanities and arts, other",Film/ cinema/ media studies
50.0699,"Film/ Video and Photographic Arts, Other",Humanities and arts,"Humanities and arts, other",Film/ cinema/ media studies
50.1099,"Arts, Entertainment, and Media Management, Other",Humanities and arts,"Humanities and arts, other",Film/ cinema/ media studies
38.0103,Ethics,Humanities and arts,"Humanities and arts, other",Ethics
38.0104,Applied and Professional Ethics,Humanities and arts,"Humanities and arts, other",Ethics
51.3201,Bioethics/ Medical Ethics,Humanities and arts,"Humanities and arts, other",Ethics
39.0201,Bible/ Biblical Studies,Humanities and arts,"Humanities and arts, other",Bible/ biblical studies
24.0103,Humanities/ Humanistic Studies,Humanities and arts,"Humanities and arts, other","Humanities, general"
50.0102,Digital Arts,Humanities and arts,"Humanities and arts, other","Humanities, general"
50.0409,Graphic Design,Humanities and arts,"Humanities and arts, other","Humanities, general"
30.1401,Museology/ Museum Studies,Humanities and arts,"Humanities and arts, other","Humanities, other"
30.5201,"Digital Humanities and Textual Studies, General",Humanities and arts,"Humanities and arts, other","Humanities, other"
30.5202,Digital Humanities,Humanities and arts,"Humanities and arts, other","Humanities, other"
30.5299,"Digital Humanities and Textual Studies, Other",Humanities and arts,"Humanities and arts, other","Humanities, other"
50.0101,"Visual and Performing Arts, General",Humanities and arts,"Humanities and arts, other","Humanities, other"
50.0201,"Crafts/ Craft Design, Folk Art and Artisanry",Humanities and arts,"Humanities and arts, other","Humanities, other"
50.0406,Commercial Photography,Humanities and arts,"Humanities and arts, other","Humanities, other"
50.0410,Illustration,Humanities and arts,"Humanities and arts, other","Humanities, other"
50.0512,Theatre and Dance,Humanities and arts,"Humanities and arts, other","Humanities, other"
50.0605,Photography,Humanities and arts,"Humanities and arts, other","Humanities, other"
50.0701,"Art/ Art Studies, General",Humanities and arts,"Humanities and arts, other","Humanities, other"
50.0702,"Fine/ Studio Arts, General",Humanities and arts,"Humanities and arts, other","Humanities, other"
50.0705,Drawing,Humanities and arts,"Humanities and arts, other","Humanities, other"
50.0706,Intermedia/ Multimedia,Humanities and arts,"Humanities and arts, other","Humanities, other"
50.0708,Painting,Humanities and arts,"Humanities and arts, other","Humanities, other"
50.0709,Sculpture,Humanities and arts,"Humanities and arts, other","Humanities, other"
50.0710,Printmaking,Humanities and arts,"Humanities and arts, other","Humanities, other"
50.0711,Ceramic Arts and Ceramics,Humanities and arts,"Humanities and arts, other","Humanities, other"
50.0712,"Fiber, Textile and Weaving Arts",Humanities and arts,"Humanities and arts, other","Humanities, other"
50.0713,Jewelry Arts,Humanities and arts,"Humanities and arts, other","Humanities, other"
50.0714,Metal Arts,Humanities and arts,"Humanities and arts, other","Humanities, other"
50.0799,"Fine Arts and Art Studies, Other",Humanities and arts,"Humanities and arts, other","Humanities, other"
50.1002,Fine and Studio Arts Management,Humanities and arts,"Humanities and arts, other","Humanities, other"
50.1101,Community/ Environmental/ Socially-Engaged Art,Humanities and arts,"Humanities and arts, other","Humanities, other"
50.9999,"Visual and Performing Arts, Other",Humanities and arts,"Humanities and arts, other","Humanities, other"
51.2301,Art Therapy/ Therapist,Humanities and arts,"Humanities and arts, other","Humanities, other"
51.2305,Music Therapy/ Therapist,Humanities and arts,"Humanities and arts, other","Humanities, other"
51.3206,Arts in Medicine/ Health,Humanities and arts,"Humanities and arts, other","Humanities, other"
39.0301,Missions/ Missionary Studies,Humanities and arts,"Humanities and arts, other",Theology/ religious education
39.0302,Church Planting,Humanities and arts,"Humanities and arts, other",Theology/ religious education
39.0399,"Missions/ Missionary Studies and Missiology, Other",Humanities and arts,"Humanities and arts, other",Theology/ religious education
39.0401,Religious Education,Humanities and arts,"Humanities and arts, other",Theology/ religious education
39.0501,Religious/ Sacred Music,Humanities and arts,"Humanities and arts, other",Theology/ religious education
39.0502,Worship Ministry,Humanities and arts,"Humanities and arts, other",Theology/ religious education
39.0599,"Religious Music and Worship, Other",Humanities and arts,"Humanities and arts, other",Theology/ religious education
39.0601,Theology/ Theological Studies,Humanities and arts,"Humanities and arts, other",Theology/ religious education
39.0602,Divinity/ Ministry,Humanities and arts,"Humanities and arts, other",Theology/ religious education
39.0604,Pre-Theology/ Pre-Ministerial Studies,Humanities and arts,"Humanities and arts, other",Theology/ religious education
39.0605,Rabbinical Studies,Humanities and arts,"Humanities and arts, other",Theology/ religious education
39.0699,"Theological and Ministerial Studies, Other",Humanities and arts,"Humanities and arts, other",Theology/ religious education
39.0701,Pastoral Studies/ Counseling,Humanities and arts,"Humanities and arts, other",Theology/ religious education
39.0702,Youth Ministry,Humanities and arts,"Humanities and arts, other",Theology/ religious education
39.0703,Urban Ministry,Humanities and arts,"Humanities and arts, other",Theology/ religious education
39.0704,Women's Ministry,Humanities and arts,"Humanities and arts, other",Theology/ religious education
39.0705,Lay Ministry,Humanities and arts,"Humanities and arts, other",Theology/ religious education
39.0706,Chaplain/ Chaplaincy Studies,Humanities and arts,"Humanities and arts, other",Theology/ religious education
39.0799,"Pastoral Counseling and Specialized Ministries, Other",Humanities and arts,"Humanities and arts, other",Theology/ religious education
39.0801,Religious Institution Administration and Management,Humanities and arts,"Humanities and arts, other",Theology/ religious education
39.9999,"Theology and Religious Vocations, Other",Humanities and arts,"Humanities and arts, other",Theology/ religious education
09.0100b,Communication Research,Other non-science and engineering,Communication,Communication research
09.0407,Science/ Health/ Environmental Journalism,Other non-science and engineering,Communication,Communication research
09.0102,Mass Communication/ Media Studies,Other non-science and engineering,Communication,Mass communication/ media studies
09.0199,"Communication and Media Studies, Other",Other non-science and engineering,Communication,Mass communication/ media studies
09.0401,Journalism,Other non-science and engineering,Communication,"Film, radio, TV and digital communication"
09.0402,Broadcast Journalism,Other non-science and engineering,Communication,"Film, radio, TV and digital communication"
09.0404,Photojournalism,Other non-science and engineering,Communication,"Film, radio, TV and digital communication"
09.0405,Business and Economic Journalism,Other non-science and engineering,Communication,"Film, radio, TV and digital communication"
09.0406,Cultural Journalism,Other non-science and engineering,Communication,"Film, radio, TV and digital communication"
09.0499,"Journalism, Other",Other non-science and engineering,Communication,"Film, radio, TV and digital communication"
09.0701,Radio and Television,Other non-science and engineering,Communication,"Film, radio, TV and digital communication"
09.0702,Digital Communication and Media/ Multimedia,Other non-science and engineering,Communication,"Film, radio, TV and digital communication"
09.0799,"Radio, Television, and Digital Communication, Other",Other non-science and engineering,Communication,"Film, radio, TV and digital communication"
10.0201,Photographic and Film/ Video Technology,Other non-science and engineering,Communication,"Film, radio, TV and digital communication"
10.0202,Radio and Television Broadcasting Technology,Other non-science and engineering,Communication,"Film, radio, TV and digital communication"
10.0203,Recording Arts Technology,Other non-science and engineering,Communication,"Film, radio, TV and digital communication"
10.0204,Voice Writing Technology,Other non-science and engineering,Communication,"Film, radio, TV and digital communication"
10.0299,"Audiovisual Communications Technologies, Other",Other non-science and engineering,Communication,"Film, radio, TV and digital communication"
09.0100c,Communication Theory,Other non-science and engineering,Communication,Communication theory
09.0100,"Communication, General",Other non-science and engineering,Communication,"Communication, general"
09.0100d,Communication Studies,Other non-science and engineering,Communication,"Communication, general"
09.0901,"Organizational Communication, General",Other non-science and engineering,Communication,"Communication, general"
09.0902,Public Relations/ Image Management,Other non-science and engineering,Communication,"Communication, general"
09.0903,Advertising,Other non-science and engineering,Communication,"Communication, general"
09.0905,Health Communication,Other non-science and engineering,Communication,"Communication, general"
10.0105,Communications Technology,Other non-science and engineering,Communication,"Communication, general"
10.0301,"Graphic Communications, General",Other non-science and engineering,Communication,"Communication, general"
10.0303,Prepress/ Desktop Publishing and Digital Imaging Design,Other non-science and engineering,Communication,"Communication, general"
10.0304,"Animation, Interactive Technology, Video Graphics, and Special Effects",Other non-science and engineering,Communication,"Communication, general"
10.0305,"Graphic and Printing Equipment Operator, General Production",Other non-science and engineering,Communication,"Communication, general"
10.0306,Platemaker/ Imager,Other non-science and engineering,Communication,"Communication, general"
10.0307,Printing Press Operator,Other non-science and engineering,Communication,"Communication, general"
10.0399,"Graphic Communications, Other",Other non-science and engineering,Communication,"Communication, general"
10.9999,"Communications Technologies and Support Services, Other",Other non-science and engineering,Communication,"Communication, general"
51.2703,Medical Illustration/ Medical Illustrator,Other non-science and engineering,Communication,"Communication, general"
52.0501,"Business/ Corporate Communications, General",Other non-science and engineering,Communication,"Communication, general"
01.0802,Agricultural Communication/ Journalism,Other non-science and engineering,Communication,"Communication, other"
09.0900,"Public Relations, Advertising, and Applied Communication",Other non-science and engineering,Communication,"Communication, other"
09.0904,Political Communication,Other non-science and engineering,Communication,"Communication, other"
09.0906,Sports Communication,Other non-science and engineering,Communication,"Communication, other"
09.0907,International and Intercultural Communication,Other non-science and engineering,Communication,"Communication, other"
09.0908,Technical and Scientific Communication,Other non-science and engineering,Communication,"Communication, other"
09.0909,Communication Management and Strategic Communications,Other non-science and engineering,Communication,"Communication, other"
09.0999,"Public Relations, Advertising, and Applied Communication, Other",Other non-science and engineering,Communication,"Communication, other"
09.1001,Publishing,Other non-science and engineering,Communication,"Communication, other"
09.9999,"Communication, Journalism, and Related Programs, Other",Other non-science and engineering,Communication,"Communication, other"
10.0302,Printing Management,Other non-science and engineering,Communication,"Communication, other"
50.0401,"Design and Visual Communications, General",Other non-science and engineering,Communication,"Communication, other"
50.0402,Commercial and Advertising Art,Other non-science and engineering,Communication,"Communication, other"
50.0404,Industrial and Product Design,Other non-science and engineering,Communication,"Communication, other"
50.0411,Game and Interactive Media Design,Other non-science and engineering,Communication,"Communication, other"
50.0499,"Design and Applied Arts, Other",Other non-science and engineering,Communication,"Communication, other"
52.0599,"Business/ Corporate Communications, Other",Other non-science and engineering,Communication,"Communication, other"
01.0899,"Agricultural Public Services, Other",Other non-science and engineering,Public administration and social services,Public administration
43.0202,Fire Services Administration,Other non-science and engineering,Public administration and social services,Public administration
44.0201,Community Organization and Advocacy,Other non-science and engineering,Public administration and social services,Public administration
44.0401,Public Administration,Other non-science and engineering,Public administration and social services,Public administration
44.0402,Public Works Management,Other non-science and engineering,Public administration and social services,Public administration
44.0403,Transportation and Infrastructure Planning/ Studies,Other non-science and engineering,Public administration and social services,Public administration
44.0499,"Public Administration, Other",Other non-science and engineering,Public administration and social services,Public administration
44.9999,"Public Administration and Social Service Professions, Other",Other non-science and engineering,Public administration and social services,Public administration
44.9999b,Public Administration and Policy,Other non-science and engineering,Public administration and social services,Public administration
44.0000,"Human Services, General",Other non-science and engineering,Public administration and social services,Social work
44.0701,Social Work,Other non-science and engineering,Public administration and social services,Social work
44.0702,Youth Services/ Administration,Other non-science and engineering,Public administration and social services,Social work
44.0703,Forensic Social Work,Other non-science and engineering,Public administration and social services,Social work
44.0799,"Social Work, Other",Other non-science and engineering,Public administration and social services,Social work
51.1503,Clinical/ Medical Social Work,Other non-science and engineering,Public administration and social services,Social work
04.0200,Pre-Architecture Studies,Other non-science and engineering,"Non-science and engineering, other",Architecture/ environmental design
04.0201,Architecture,Other non-science and engineering,"Non-science and engineering, other",Architecture/ environmental design
04.0202,Architectural Design,Other non-science and engineering,"Non-science and engineering, other",Architecture/ environmental design
04.0299,"Architecture, Other",Other non-science and engineering,"Non-science and engineering, other",Architecture/ environmental design
04.0401,Environmental Design/ Architecture,Other non-science and engineering,"Non-science and engineering, other",Architecture/ environmental design
04.0402,Healthcare Environment Design/ Architecture,Other non-science and engineering,"Non-science and engineering, other",Architecture/ environmental design
04.0403,Sustainable Design/ Architecture,Other non-science and engineering,"Non-science and engineering, other",Architecture/ environmental design
04.0499,"Environmental Design, Other",Other non-science and engineering,"Non-science and engineering, other",Architecture/ environmental design
04.0501,Interior Architecture,Other non-science and engineering,"Non-science and engineering, other",Architecture/ environmental design
04.0601,Landscape Architecture,Other non-science and engineering,"Non-science and engineering, other",Architecture/ environmental design
04.0801,"Architectural History and Criticism, General",Other non-science and engineering,"Non-science and engineering, other",Architecture/ environmental design
04.0802,Architectural Conservation,Other non-science and engineering,"Non-science and engineering, other",Architecture/ environmental design
04.0803,Architectural Studies,Other non-science and engineering,"Non-science and engineering, other",Architecture/ environmental design
04.0899,"Architectural History, Criticism, and Conservation, Other",Other non-science and engineering,"Non-science and engineering, other",Architecture/ environmental design
04.0901,Architectural Technology,Other non-science and engineering,"Non-science and engineering, other",Architecture/ environmental design
04.0902,Architectural and Building Sciences/ Technology,Other non-science and engineering,"Non-science and engineering, other",Architecture/ environmental design
04.0999,"Architectural Sciences and Technology, Other",Other non-science and engineering,"Non-science and engineering, other",Architecture/ environmental design
04.9999,"Architecture and Related Services, Other",Other non-science and engineering,"Non-science and engineering, other",Architecture/ environmental design
50.0408,Interior Design,Other non-science and engineering,"Non-science and engineering, other",Architecture/ environmental design
19.0101,"Family and Consumer Sciences/ Human Sciences, General",Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
19.0201,Business Family and Consumer Sciences/ Human Sciences,Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
19.0202,Family and Consumer Sciences/ Human Sciences Communication,Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
19.0203,Consumer Merchandising/ Retailing Management,Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
19.0299,"Family and Consumer Sciences/ Human Sciences Business Services, Other",Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
19.0401,"Family Resource Management Studies, General",Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
19.0402,Consumer Economics,Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
19.0403,Consumer Services and Advocacy,Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
19.0499,"Family and Consumer Economics and Related Services, Other",Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
19.0501,"Foods, Nutrition, and Wellness Studies, General",Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
19.0505,Foodservice Systems Administration/ Management,Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
19.0599,"Foods, Nutrition, and Related Services, Other",Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
19.0601,"Housing and Human Environments, General",Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
19.0604,Facilities Planning and Management,Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
19.0605,Home Furnishings and Equipment Installers,Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
19.0699,"Housing and Human Environments, Other",Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
