Table A-5,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
24.0103,Humanities/ Humanistic Studies,Humanities,"Humanities, other",Humanities and humanistic studies
24.0199,"Liberal Arts and Sciences, General Studies and Humanities, Other",Humanities,"Humanities, other",Humanities and humanistic studies
39.0301,Missions/ Missionary Studies,Humanities,"Humanities, other",Theological and ministerial studies
39.0302,Church Planting,Humanities,"Humanities, other",Theological and ministerial studies
39.0399,"Missions/ Missionary Studies and Missiology, Other",Humanities,"Humanities, other",Theological and ministerial studies
39.0401,Religious Education,Humanities,"Humanities, other",Theological and ministerial studies
39.0501,Religious/ Sacred Music,Humanities,"Humanities, other",Theological and ministerial studies
39.0502,Worship Ministry,Humanities,"Humanities, other",Theological and ministerial studies
39.0599,"Religious Music and Worship, Other",Humanities,"Humanities, other",Theological and ministerial studies
39.0601,Theology/ Theological Studies,Humanities,"Humanities, other",Theological and ministerial studies
39.0602,Divinity/ Ministry,Humanities,"Humanities, other",Theological and ministerial studies
39.0604,Pre-Theology/ Pre-Ministerial Studies,Humanities,"Humanities, other",Theological and ministerial studies
39.0605,Rabbinical Studies,Humanities,"Humanities, other",Theological and ministerial studies
39.0699,"Theological and Ministerial Studies, Other",Humanities,"Humanities, other",Theological and ministerial studies
39.0701,Pastoral Studies/ Counseling,Humanities,"Humanities, other",Theological and ministerial studies
39.0702,Youth Ministry,Humanities,"Humanities, other",Theological and ministerial studies
39.0703,Urban Ministry,Humanities,"Humanities, other",Theological and ministerial studies
39.0704,Women's Ministry,Humanities,"Humanities, other",Theological and ministerial studies
39.0705,Lay Ministry,Humanities,"Humanities, other",Theological and ministerial studies
39.0706,Chaplain/ Chaplaincy Studies,Humanities,"Humanities, other",Theological and ministerial studies
39.0799,"Pastoral Counseling and Specialized Ministries, Other",Humanities,"Humanities, other",Theological and ministerial studies
39.0801,Religious Institution Administration and Management,Humanities,"Humanities, other",Theological and ministerial studies
39.0802,Religious/ Canon Law,Humanities,"Humanities, other",Theological and ministerial studies
39.0899,"Religious Institution Administration and Law, Other",Humanities,"Humanities, other",Theological and ministerial studies
39.9999,"Theology and Religious Vocations, Other",Humanities,"Humanities, other",Theological and ministerial studies
50.0301,"Dance, General",Visual and performing arts,Performing arts,"Dance, drama, theatre arts, and stagecraft"
50.0302,Ballet,Visual and performing arts,Performing arts,"Dance, drama, theatre arts, and stagecraft"
50.0399,"Dance, Other",Visual and performing arts,Performing arts,"Dance, drama, theatre arts, and stagecraft"
50.0501,"Drama and Dramatics/ Theatre Arts, General",Visual and performing arts,Performing arts,"Dance, drama, theatre arts, and stagecraft"
50.0502,Technical Theatre/ Theatre Design and Technology,Visual and performing arts,Performing arts,"Dance, drama, theatre arts, and stagecraft"
50.0504,Playwriting and Screenwriting,Visual and performing arts,Performing arts,"Dance, drama, theatre arts, and stagecraft"
50.0505,"Theatre Literature, History and Criticism",Visual and performing arts,Performing arts,"Dance, drama, theatre arts, and stagecraft"
50.0506,Acting,Visual and performing arts,Performing arts,"Dance, drama, theatre arts, and stagecraft"
50.0507,Directing and Theatrical Production,Visual and performing arts,Performing arts,"Dance, drama, theatre arts, and stagecraft"
50.0509,Musical Theatre,Visual and performing arts,Performing arts,"Dance, drama, theatre arts, and stagecraft"
50.0510,Costume Design,Visual and performing arts,Performing arts,"Dance, drama, theatre arts, and stagecraft"
50.0511,Comedy Writing and Performance,Visual and performing arts,Performing arts,"Dance, drama, theatre arts, and stagecraft"
50.0512,Theatre and Dance,Visual and performing arts,Performing arts,"Dance, drama, theatre arts, and stagecraft"
50.0599,"Dramatic/ Theatre Arts and Stagecraft, Other",Visual and performing arts,Performing arts,"Dance, drama, theatre arts, and stagecraft"
50.0903,"Music Performance, General",Visual and performing arts,Performing arts,Music performance
50.0906,Conducting,Visual and performing arts,Performing arts,Music performance
50.0907,Keyboard Instruments,Visual and performing arts,Performing arts,Music performance
50.0908,Voice and Opera,Visual and performing arts,Performing arts,Music performance
50.0910,Jazz/ Jazz Studies,Visual and performing arts,Performing arts,Music performance
50.0911,Stringed Instruments,Visual and performing arts,Performing arts,Music performance
50.0914,Brass Instruments,Visual and performing arts,Performing arts,Music performance
50.0915,Woodwind Instruments,Visual and performing arts,Performing arts,Music performance
50.0916,Percussion Instruments,Visual and performing arts,Performing arts,Music performance
50.0904,Music Theory and Composition,Visual and performing arts,Performing arts,Music theory and composition
50.0905,Musicology and Ethnomusicology,Visual and performing arts,Performing arts,Musicology and ethnomusicology
50.0901,"Music, General",Visual and performing arts,Performing arts,Music nec
50.0902,"Music History, Literature, and Theory",Visual and performing arts,Performing arts,Music nec
50.0912,Music Pedagogy,Visual and performing arts,Performing arts,Music nec
50.0913,Music Technology,Visual and performing arts,Performing arts,Music nec
50.0917,Sound Arts,Visual and performing arts,Performing arts,Music nec
50.0999,"Music, Other",Visual and performing arts,Performing arts,Music nec
50.0703,"Art History, Criticism and Conservation",Visual and performing arts,"Visual arts, media studies, and design","Art history, criticism, and conservation"
50.0601,Film/ Cinema/ Media Studies,Visual and performing arts,"Visual arts, media studies, and design","Film, cinema, and media studies"
50.0602,Cinematography and Film/ Video Production,Visual and performing arts,"Visual arts, media studies, and design","Film, cinema, and media studies"
50.0605,Photography,Visual and performing arts,"Visual arts, media studies, and design","Film, cinema, and media studies"
50.0607,Documentary Production,Visual and performing arts,"Visual arts, media studies, and design","Film, cinema, and media studies"
50.0699,"Film/ Video and Photographic Arts, Other",Visual and performing arts,"Visual arts, media studies, and design","Film, cinema, and media studies"
50.0101,"Visual and Performing Arts, General",Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.0102,Digital Arts,Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.0201,"Crafts/ Craft Design, Folk Art and Artisanry",Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.0401,"Design and Visual Communications, General",Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.0402,Commercial and Advertising Art,Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.0404,Industrial and Product Design,Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.0406,Commercial Photography,Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.0407,Fashion/ Apparel Design,Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.0408,Interior Design,Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.0409,Graphic Design,Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.0410,Illustration,Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.0411,Game and Interactive Media Design,Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.0499,"Design and Applied Arts, Other",Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.0701,"Art/ Art Studies, General",Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.0702,"Fine/ Studio Arts, General",Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.0705,Drawing,Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.0706,Intermedia/ Multimedia,Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.0708,Painting,Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.0709,Sculpture,Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.0710,Printmaking,Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.0711,Ceramic Arts and Ceramics,Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.0712,"Fiber, Textile and Weaving Arts",Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.0713,Jewelry Arts,Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.0714,Metal Arts,Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.0799,"Fine Arts and Art Studies, Other",Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.1001,"Arts, Entertainment, and Media Management, General",Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.1002,Fine and Studio Arts Management,Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.1003,Music Management,Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.1004,Theatre/ Theatre Arts Management,Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.1099,"Arts, Entertainment, and Media Management, Other",Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.1101,Community/ Environmental/ Socially-Engaged Art,Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
50.9999,"Visual and Performing Arts, Other",Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec"
09.0900,"Public Relations, Advertising, and Applied Communication",Other non-science and engineering,Communications and journalism,"Applied communication, advertising, and public relations"
09.0901,"Organizational Communication, General",Other non-science and engineering,Communications and journalism,"Applied communication, advertising, and public relations"
09.0902,Public Relations/ Image Management,Other non-science and engineering,Communications and journalism,"Applied communication, advertising, and public relations"
09.0903,Advertising,Other non-science and engineering,Communications and journalism,"Applied communication, advertising, and public relations"
09.0904,Political Communication,Other non-science and engineering,Communications and journalism,"Applied communication, advertising, and public relations"
09.0905,Health Communication,Other non-science and engineering,Communications and journalism,"Applied communication, advertising, and public relations"
09.0906,Sports Communication,Other non-science and engineering,Communications and journalism,"Applied communication, advertising, and public relations"
09.0907,International and Intercultural Communication,Other non-science and engineering,Communications and journalism,"Applied communication, advertising, and public relations"
09.0908,Technical and Scientific Communication,Other non-science and engineering,Communications and journalism,"Applied communication, advertising, and public relations"
09.0909,Communication Management and Strategic Communications,Other non-science and engineering,Communications and journalism,"Applied communication, advertising, and public relations"
09.0999,"Public Relations, Advertising, and Applied Communication, Other",Other non-science and engineering,Communications and journalism,"Applied communication, advertising, and public relations"
09.0101,Speech Communication and Rhetoric,Other non-science and engineering,Communications and journalism,Communication and media studies
09.0199,"Communication and Media Studies, Other",Other non-science and engineering,Communications and journalism,Communication and media studies
09.0100,"Communication, General",Other non-science and engineering,Communications and journalism,"Communication, general"
09.0100d,Communication Studies,Other non-science and engineering,Communications and journalism,"Communication, general"
09.0102,Mass Communication/ Media Studies,Other non-science and engineering,Communications and journalism,Mass communication/ media studies
09.0100b,Communication Research,Other non-science and engineering,Communications and journalism,Communications and journalism nec
09.0100c,Communication Theory,Other non-science and engineering,Communications and journalism,Communications and journalism nec
09.0401,Journalism,Other non-science and engineering,Communications and journalism,Communications and journalism nec
09.0402,Broadcast Journalism,Other non-science and engineering,Communications and journalism,Communications and journalism nec
09.0404,Photojournalism,Other non-science and engineering,Communications and journalism,Communications and journalism nec
09.0405,Business and Economic Journalism,Other non-science and engineering,Communications and journalism,Communications and journalism nec
09.0406,Cultural Journalism,Other non-science and engineering,Communications and journalism,Communications and journalism nec
09.0407,Science/ Health/ Environmental Journalism,Other non-science and engineering,Communications and journalism,Communications and journalism nec
09.0499,"Journalism, Other",Other non-science and engineering,Communications and journalism,Communications and journalism nec
09.0701,Radio and Television,Other non-science and engineering,Communications and journalism,Communications and journalism nec
09.0702,Digital Communication and Media/ Multimedia,Other non-science and engineering,Communications and journalism,Communications and journalism nec
09.0799,"Radio, Television, and Digital Communication, Other",Other non-science and engineering,Communications and journalism,Communications and journalism nec
09.1001,Publishing,Other non-science and engineering,Communications and journalism,Communications and journalism nec
09.9999,"Communication, Journalism, and Related Programs, Other",Other non-science and engineering,Communications and journalism,Communications and journalism nec
10.0105,Communications Technology,Other non-science and engineering,Communications and journalism,Communications and journalism nec
10.0201,Photographic and Film/ Video Technology,Other non-science and engineering,Communications and journalism,Communications and journalism nec
10.0202,Radio and Television Broadcasting Technology,Other non-science and engineering,Communications and journalism,Communications and journalism nec
10.0203,Recording Arts Technology,Other non-science and engineering,Communications and journalism,Communications and journalism nec
10.0204,Voice Writing Technology,Other non-science and engineering,Communications and journalism,Communications and journalism nec
10.0299,"Audiovisual Communications Technologies, Other",Other non-science and engineering,Communications and journalism,Communications and journalism nec
10.0301,"Graphic Communications, General",Other non-science and engineering,Communications and journalism,Communications and journalism nec
10.0302,Printing Management,Other non-science and engineering,Communications and journalism,Communications and journalism nec
10.0303,Prepress/ Desktop Publishing and Digital Imaging Design,Other non-science and engineering,Communications and journalism,Communications and journalism nec
10.0304,"Animation, Interactive Technology, Video Graphics, and Special Effects",Other non-science and engineering,Communications and journalism,Communications and journalism nec
10.0305,"Graphic and Printing Equipment Operator, General Production",Other non-science and engineering,Communications and journalism,Communications and journalism nec
10.0306,Platemaker/ Imager,Other non-science and engineering,Communications and journalism,Communications and journalism nec
10.0307,Printing Press Operator,Other non-science and engineering,Communications and journalism,Communications and journalism nec
10.0308,Computer Typography and Composition Equipment Operator,Other non-science and engineering,Communications and journalism,Communications and journalism nec
10.0399,"Graphic Communications, Other",Other non-science and engineering,Communications and journalism,Communications and journalism nec
10.9999,"Communications Technologies and Support Services, Other",Other non-science and engineering,Communications and journalism,Communications and journalism nec
16.1200,"Classics and Classical Languages, Literatures, and Linguistics, General",Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Classical and ancient studies
16.1202,Ancient/ Classical Greek Language and Literature,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Classical and ancient studies
16.1203,Latin Language and Literature,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Classical and ancient studies
16.1299,"Classics and Classical Languages, Literatures, and Linguistics, Other",Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Classical and ancient studies
30.2201,Ancient Studies/ Civilization,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Classical and ancient studies
30.2202,"Classical, Ancient Mediterranean, and Near Eastern Studies and Archaeology",Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Classical and ancient studies
30.2299,"Classical and Ancient Studies, Other",Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Classical and ancient studies
30.9999f,Interdisciplinary Leadership/ Leadership Studies,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Interdisciplinary leadership/ leadership studies
16.0199b,Translation Studies,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Multidisciplinary/ interdisciplinary studies nec
24.0101,Liberal Arts and Sciences/ Liberal Studies,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Multidisciplinary/ interdisciplinary studies nec
24.0102,General Studies,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Multidisciplinary/ interdisciplinary studies nec
30.0000,"Multi-/ Interdisciplinary Studies, General",Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Multidisciplinary/ interdisciplinary studies nec
30.0001,Comprehensive Transition and Postsecondary (CTP) Program,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Multidisciplinary/ interdisciplinary studies nec
30.1201,"Historic Preservation and Conservation, General",Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Multidisciplinary/ interdisciplinary studies nec
30.1202,Cultural Resource Management and Policy Analysis,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Multidisciplinary/ interdisciplinary studies nec
30.1299,"Historic Preservation and Conservation, Other",Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Multidisciplinary/ interdisciplinary studies nec
30.1301,Medieval and Renaissance Studies,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Multidisciplinary/ interdisciplinary studies nec
30.1401,Museology/ Museum Studies,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Multidisciplinary/ interdisciplinary studies nec
30.2801,Dispute Resolution,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Multidisciplinary/ interdisciplinary studies nec
30.2901,Maritime Studies,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Multidisciplinary/ interdisciplinary studies nec
30.3601,Cultural Studies and Comparative Literature,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Multidisciplinary/ interdisciplinary studies nec
30.4501,History and Language/ Literature,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Multidisciplinary/ interdisciplinary studies nec
30.4501b,African-American/ Black History and Literature,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Multidisciplinary/ interdisciplinary studies nec
30.5201,"Digital Humanities and Textual Studies, General",Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Multidisciplinary/ interdisciplinary studies nec
30.5202,Digital Humanities,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Multidisciplinary/ interdisciplinary studies nec
30.5203,Textual Studies,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Multidisciplinary/ interdisciplinary studies nec
30.5299,"Digital Humanities and Textual Studies, Other",Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Multidisciplinary/ interdisciplinary studies nec
30.9999,"Multi-/ Interdisciplinary Studies, Other",Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Multidisciplinary/ interdisciplinary studies nec
30.9999g,Second Language Acquisition,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Multidisciplinary/ interdisciplinary studies nec
44.0201,Community Organization and Advocacy,Other non-science and engineering,Public administration and social services,Public administration
44.0401,Public Administration,Other non-science and engineering,Public administration and social services,Public administration
44.0402,Public Works Management,Other non-science and engineering,Public administration and social services,Public administration
44.0403,Transportation and Infrastructure Planning/ Studies,Other non-science and engineering,Public administration and social services,Public administration
44.0499,"Public Administration, Other",Other non-science and engineering,Public administration and social services,Public administration
44.9999b,Public Administration and Policy,Other non-science and engineering,Public administration and social services,Public administration
44.0000,"Human Services, General",Other non-science and engineering,Public administration and social services,Social work and human services
44.0701,Social Work,Other non-science and engineering,Public administration and social services,Social work and human services
44.0702,Youth Services/ Administration,Other non-science and engineering,Public administration and social services,Social work and human services
44.0703,Forensic Social Work,Other non-science and engineering,Public administration and social services,Social work and human services
44.0799,"Social Work, Other",Other non-science and engineering,Public administration and social services,Social work and human services
44.9999,"Public Administration and Social Service Professions, Other",Other non-science and engineering,Public administration and social services,Social work and human services
04.0200,Pre-Architecture Studies,Other non-science and engineering,"Non-science and engineering, other",Architecture and architectural studies
04.0201,Architecture,Other non-science and engineering,"Non-science and engineering, other",Architecture and architectural studies
04.0202,Architectural Design,Other non-science and engineering,"Non-science and engineering, other",Architecture and architectural studies
04.0299,"Architecture, Other",Other non-science and engineering,"Non-science and engineering, other",Architecture and architectural studies
04.0401,Environmental Design/ Architecture,Other non-science and engineering,"Non-science and engineering, other",Architecture and architectural studies
04.0402,Healthcare Environment Design/ Architecture,Other non-science and engineering,"Non-science and engineering, other",Architecture and architectural studies
04.0403,Sustainable Design/ Architecture,Other non-science and engineering,"Non-science and engineering, other",Architecture and architectural studies
04.0499,"Environmental Design, Other",Other non-science and engineering,"Non-science and engineering, other",Architecture and architectural studies
04.0501,Interior Architecture,Other non-science and engineering,"Non-science and engineering, other",Architecture and architectural studies
04.0601,Landscape Architecture,Other non-science and engineering,"Non-science and engineering, other",Architecture and architectural studies
04.0801,"Architectural History and Criticism, General",Other non-science and engineering,"Non-science and engineering, other",Architecture and architectural studies
04.0802,Architectural Conservation,Other non-science and engineering,"Non-science and engineering, other",Architecture and architectural studies
04.0803,Architectural Studies,Other non-science and engineering,"Non-science and engineering, other",Architecture and architectural studies
04.0899,"Architectural History, Criticism, and Conservation, Other",Other non-science and engineering,"Non-science and engineering, other",Architecture and architectural studies
04.0901,Architectural Technology,Other non-science and engineering,"Non-science and engineering, other",Architecture and architectural studies
04.0902,Architectural and Building Sciences/ Technology,Other non-science and engineering,"Non-science and engineering, other",Architecture and architectural studies
04.0999,"Architectural Sciences and Technology, Other",Other non-science and engineering,"Non-science and engineering, other",Architecture and architectural studies
04.1001,Real Estate Development,Other non-science and engineering,"Non-science and engineering, other",Architecture and architectural studies
04.9999,"Architecture and Related Services, Other",Other non-science and engineering,"Non-science and engineering, other",Architecture and architectural studies
04.0301,"City/ Urban, Community, and Regional Planning",Other non-science and engineering,"Non-science and engineering, other","City/ urban, community, and regional planning"
19.0101,"Family and Consumer Sciences/ Human Sciences, General",Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0201,Business Family and Consumer Sciences/ Human Sciences,Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0202,Family and Consumer Sciences/ Human Sciences Communication,Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0203,Consumer Merchandising/ Retailing Management,Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0299,"Family and Consumer Sciences/ Human Sciences Business Services, Other",Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0401,"Family Resource Management Studies, General",Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0402,Consumer Economics,Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0403,Consumer Services and Advocacy,Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0499,"Family and Consumer Economics and Related Services, Other",Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0501,"Foods, Nutrition, and Wellness Studies, General",Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0504,Human Nutrition,Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0505,Foodservice Systems Administration/ Management,Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0599,"Foods, Nutrition, and Related Services, Other",Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0601,"Housing and Human Environments, General",Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0604,Facilities Planning and Management,Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0605,Home Furnishings and Equipment Installers,Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0699,"Housing and Human Environments, Other",Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0704,Family Systems,Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0707,Family and Community Services,Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0708,Child Care and Support Services Management,Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0709,Child Care Provider/ Assistant,Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0710,Developmental Services Worker,Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0711,Early Childhood and Family Studies,Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0712,Parent Education Services,Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0799,"Human Development, Family Studies, and Related Services, Other",Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0901,"Apparel and Textiles, General",Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0902,Apparel and Textile Manufacture,Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0904,Textile Science,Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0905,Apparel and Textile Marketing Management,Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0906,Fashion and Fabric Consultant,Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.0999,"Apparel and Textiles, Other",Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.1001,Work and Family Studies,Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
19.9999,"Family and Consumer Sciences/ Human Sciences, Other",Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences"
43.0100,"Criminal Justice and Corrections, General",Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0102,Corrections,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0103,Criminal Justice/ Law Enforcement Administration,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0107,Criminal Justice/ Police Science,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0109,Security and Loss Prevention Services,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0110,Juvenile Corrections,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0112,Securities Services Administration/ Management,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0113,Corrections Administration,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0114,Law Enforcement Investigation and Interviewing,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0115,Law Enforcement Record-Keeping and Evidence Management,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0119,Critical Incident Response/ Special Police Operations,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0120,Protective Services Operations,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0121,Suspension and Debarment Investigation,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0122,Maritime Law Enforcement,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0123,Cultural/ Archaeological Resources Protection,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0199,"Corrections and Criminal Justice, Other",Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0201,Fire Prevention and Safety Technology,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0202,Fire Services Administration,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0203,Fire Science/ Fire-fighting,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0204,Fire Systems Technology,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0205,Fire/ Arson Investigation and Prevention,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0206,Wildland/ Forest Firefighting and Investigation,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0299,"Fire Protection, Other",Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0301,Homeland Security,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0302,Crisis/ Emergency/ Disaster Management,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0303,Critical Infrastructure Protection,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0304,Terrorism and Counterterrorism Operations,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0399,"Homeland Security, Other",Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0401,"Security Science and Technology, General",Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0402,Criminalistics and Criminal Science,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0403,Cyber/ Computer Forensics and Counterterrorism,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0404,Cybersecurity Defense Strategy/ Policy,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0405,Financial Forensics and Fraud Investigation,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0406,Forensic Science and Technology,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0407,Geospatial Intelligence,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0408,Law Enforcement Intelligence Analysis,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
43.0499,"Security Science and Technology, Other",Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
